complexity,loss,equation,score,sympy_format,lambda_format,simulation,parsimony,populations
13,1.9960829,"(((0.25754783 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / 0.5736411) - 0.05692434",2.018933842186373e-05,"(((0.25754783 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / 0.5736411) - 0.05692434","PySRFunction(X=>(((0.25754783 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / 0.5736411) - 0.05692434)",93,0.42070465221482417,75
16,1.9961216,"((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(min(P_dyn, 0.053439733)))) / 1.1695185",3.506799157918194e-07,"((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(min(P_dyn, 0.053439733)))) / 1.1695185","PySRFunction(X=>((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(min(P_dyn, 0.053439733)))) / 1.1695185)",47,0.05941929205177354,28
14,1.996123,"((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(-0.07408854))) / 1.1695185",0.0003457105109138435,"((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(-0.07408854))) / 1.1695185","PySRFunction(X=>((DST * -0.07408854) + min((0.23253457 - Ey) / 0.45571312, square(-0.07408854))) / 1.1695185)",47,0.05941929205177354,28
12,1.9961232,"((0.19878487 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / square(0.7489702)",0.00018439045444678182,"((0.19878487 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / square(0.7489702)","PySRFunction(X=>((0.19878487 + (DST * -0.032792352)) - max(Ey, 0.19878487)) / square(0.7489702))",93,0.42070465221482417,75
14,1.9961486,"(DST * -0.051542893) - min((Ey > -0.051542893) * (P_dyn + Ey), square(Ey))",0.0007101658245893453,"(DST * -0.051542893) - min((Ey > -0.051542893) * (P_dyn + Ey), square(Ey))","PySRFunction(X=>(DST * -0.051542893) - min((Ey > -0.051542893) * (P_dyn + Ey), square(Ey)))",53,0.6623603403494105,38
10,1.9961574,"sqrt(P_dyn) * ((-0.04324911 * DST) - max(Ey, -0.08970427))",0.0015919432220795646,"sqrt(P_dyn) * ((-0.04324911 * DST) - max(Ey, -0.08970427))","PySRFunction(X=>sqrt(P_dyn) * ((-0.04324911 * DST) - max(Ey, -0.08970427)))",2,0.8100810575240276,25
11,1.9962227,"min(-0.046663158 * DST, ((DST * -0.040554352) - Ey) / 0.48677924)",0.005105660481853151,"min(-0.046663158 * DST, ((DST * -0.040554352) - Ey) / 0.48677924)","PySRFunction(X=>min(-0.046663158 * DST, ((DST * -0.040554352) - Ey) / 0.48677924))",23,0.25310656351234195,24
11,1.996236,"(min(0.01310958, 0.2902784 - Ey) - (DST * 0.031521335)) * 1.914083",0.0013427258784772702,"(min(0.01310958, 0.2902784 - Ey) - (DST * 0.031521335)) * 1.914083","PySRFunction(X=>(min(0.01310958, 0.2902784 - Ey) - (DST * 0.031521335)) * 1.914083)",50,0.5870768165290094,88
12,1.9962499,"((DST + -5.1593633) * -0.056629326) - (max(Ey, square(-0.35796756)) / 0.59006035)",0.00037037600449018644,"((DST + -5.1593633) * -0.056629326) - (max(Ey, square(-0.35796756)) / 0.59006035)","PySRFunction(X=>((DST + -5.1593633) * -0.056629326) - (max(Ey, square(-0.35796756)) / 0.59006035))",26,0.06313970895502706,68
10,1.9963112,"sqrt(P_dyn) * ((DST * -0.03776623) - max(-0.115303226, Ey))",0.0016935913707035663,"sqrt(P_dyn) * ((DST * -0.03776623) - max(-0.115303226, Ey))","PySRFunction(X=>sqrt(P_dyn) * ((DST * -0.03776623) - max(-0.115303226, Ey)))",98,0.5305623742939397,35
10,1.9964727,"((DST * -0.040235482) - max(-0.007609412, Ey)) * sqrt(P_dyn)",0.001405492372099578,"((DST * -0.040235482) - max(-0.007609412, Ey)) * sqrt(P_dyn)","PySRFunction(X=>((DST * -0.040235482) - max(-0.007609412, Ey)) * sqrt(P_dyn))",90,0.09310646719767189,101
12,1.9964862,"((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * sqrt(P_dyn)",0.0012379097037872966,"((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * sqrt(P_dyn)","PySRFunction(X=>((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * sqrt(P_dyn))",57,0.46689719610182107,23
11,1.9964913,"(0.19878487 + ((DST * -0.032792352) - max(Ey, 0.19878487))) / 0.5736411",0.0012869030450589946,"(0.19878487 + ((DST * -0.032792352) - max(Ey, 0.19878487))) / 0.5736411","PySRFunction(X=>(0.19878487 + ((DST * -0.032792352) - max(Ey, 0.19878487))) / 0.5736411)",93,0.42070465221482417,75
13,1.996565,"(DST * -0.059775423) - max(-0.059775423, (Ey + (-0.059775423 + -0.059775423)) / 0.61765075)",0.00023412237749586496,"(DST * -0.059775423) - max(-0.059775423, (Ey + (-0.059775423 + -0.059775423)) / 0.61765075)","PySRFunction(X=>(DST * -0.059775423) - max(-0.059775423, (Ey + (-0.059775423 + -0.059775423)) / 0.61765075))",99,0.756500952915641,94
11,1.9965891,"(min(Ey, 0.56936324 - Ey) + (DST / -16.63721)) - Ey",0.0017992079510079587,"(min(Ey, 0.56936324 - Ey) + (DST / -16.63721)) - Ey","PySRFunction(X=>(min(Ey, 0.56936324 - Ey) + (DST / -16.63721)) - Ey)",58,0.19748226858263251,118
11,1.9967475,"((DST * -0.056557316) - (max(0.09056542, Ey) / 0.59752256)) + 0.29441896",0.0019502217234777122,"((DST * -0.056557316) - (max(0.09056542, Ey) / 0.59752256)) + 0.29441896","PySRFunction(X=>((DST * -0.056557316) - (max(0.09056542, Ey) / 0.59752256)) + 0.29441896)",82,0.591868900251688,68
11,1.9967821,"((-2.4726856 + DST) * -0.059928816) + min(Ey / -0.61161226, -0.08093672)",0.0008351719720849544,"((-2.4726856 + DST) * -0.059928816) + min(Ey / -0.61161226, -0.08093672)","PySRFunction(X=>((-2.4726856 + DST) * -0.059928816) + min(Ey / -0.61161226, -0.08093672))",91,0.2670427927476363,99
15,1.9967912,"((max(Ey, 0.22354493) * -1.3073403) + (((DST / -2.0854428) * 0.089865506) + 0.33341378)) * 1.3090793",0.00045507329740885564,"((max(Ey, 0.22354493) * -1.3073403) + (((DST / -2.0854428) * 0.089865506) + 0.33341378)) * 1.3090793","PySRFunction(X=>((max(Ey, 0.22354493) * -1.3073403) + (((DST / -2.0854428) * 0.089865506) + 0.33341378)) * 1.3090793)",97,0.16100709048802692,105
13,1.9968132,"((DST * -0.07408854) + min(-0.07408854, (0.23253457 - Ey) / 0.45571312)) / 1.1695185",0.0006659997192003511,"((DST * -0.07408854) + min(-0.07408854, (0.23253457 - Ey) / 0.45571312)) / 1.1695185","PySRFunction(X=>((DST * -0.07408854) + min(-0.07408854, (0.23253457 - Ey) / 0.45571312)) / 1.1695185)",47,0.05941929205177354,28
15,1.9968415,"(((P_dyn + DST) - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674)",0.0003249076893418199,"(((P_dyn + DST) - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674)","PySRFunction(X=>(((P_dyn + DST) - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674))",56,0.10228248755949738,113
11,1.996853,"((DST * -0.035853744) - max(-0.035853744, Ey + -0.17320742)) / 0.6219166",0.0009809821349924066,"((DST * -0.035853744) - max(-0.035853744, Ey + -0.17320742)) / 0.6219166","PySRFunction(X=>((DST * -0.035853744) - max(-0.035853744, Ey + -0.17320742)) / 0.6219166)",55,0.8839467022408268,106
14,1.9969107,"min((((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694, square(DST))",1.7726911228129556e-05,"min((((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694, square(DST))","PySRFunction(X=>min((((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694, square(DST)))",70,0.06880373277313967,37
12,1.996952,"min(square(0.34402558), Ey / -0.6649028) + (-0.06331895 * (DST + P_dyn))",0.00010360253150960983,"min(square(0.34402558), Ey / -0.6649028) + (-0.06331895 * (DST + P_dyn))","PySRFunction(X=>min(square(0.34402558), Ey / -0.6649028) + (-0.06331895 * (DST + P_dyn)))",64,0.42995733838620886,73
11,1.9969894,"((DST + -5.1593633) * -0.056629326) - (max(Ey, 0.075091414) / 0.59006035)",0.0008039644757604436,"((DST + -5.1593633) * -0.056629326) - (max(Ey, 0.075091414) / 0.59006035)","PySRFunction(X=>((DST + -5.1593633) * -0.056629326) - (max(Ey, 0.075091414) / 0.59006035))",26,0.06313970895502706,68
11,1.9969907,"((-0.061209515 * DST) - max(0.4045605, Ey + Ey)) + 0.44876602",0.0007544915587346372,"((-0.061209515 * DST) - max(0.4045605, Ey + Ey)) + 0.44876602","PySRFunction(X=>((-0.061209515 * DST) - max(0.4045605, Ey + Ey)) + 0.44876602)",100,0.8273753322405928,82
11,1.9970169,"(((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694",0.0011607099772438815,"(((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694","PySRFunction(X=>(((DST * -0.035025142) - max(Ey, 0.040377863)) / 0.57973146) - -0.22101694)",70,0.06880373277313967,37
10,1.9970468,"sqrt(P_dyn) * ((-0.037044633 * DST) - max(Ey, -0.0695289))",0.0014422906215421861,"sqrt(P_dyn) * ((-0.037044633 * DST) - max(Ey, -0.0695289))","PySRFunction(X=>sqrt(P_dyn) * ((-0.037044633 * DST) - max(Ey, -0.0695289)))",12,0.34975900568581203,111
12,1.9970595,"min(Ey * -1.6742793, -0.1619324) + ((DST - square(-1.9176252)) * -0.056500442)",0.00011280950429791617,"min(Ey * -1.6742793, -0.1619324) + ((DST - square(-1.9176252)) * -0.056500442)","PySRFunction(X=>min(Ey * -1.6742793, -0.1619324) + ((DST - square(-1.9176252)) * -0.056500442))",92,0.15156542864139022,64
11,1.9970711,"min(0.058037423 * DST, Ey * -2.0911038) + (DST * -0.11023003)",0.0012826591793250748,"min(0.058037423 * DST, Ey * -2.0911038) + (DST * -0.11023003)","PySRFunction(X=>min(0.058037423 * DST, Ey * -2.0911038) + (DST * -0.11023003))",86,0.3132475627456748,60
11,1.9971589,"(DST * -0.060062982) + min(0.00013729947, (Ey / -0.580524) - -0.17496929)",0.0013493573311637165,"(DST * -0.060062982) + min(0.00013729947, (Ey / -0.580524) - -0.17496929)","PySRFunction(X=>(DST * -0.060062982) + min(0.00013729947, (Ey / -0.580524) - -0.17496929))",64,0.42995733838620886,73
11,1.9972848,"min(Ey * -1.6742793, -0.1619324) + ((DST - 3.525439) * -0.056500442)",0.0004841981422482875,"min(Ey * -1.6742793, -0.1619324) + ((DST - 3.525439) * -0.056500442)","PySRFunction(X=>min(Ey * -1.6742793, -0.1619324) + ((DST - 3.525439) * -0.056500442))",92,0.15156542864139022,64
11,1.9973137,"-1.3876729 * ((0.04371617 * (P_dyn + DST)) + max(-0.12002545, Ey))",0.0007924119234066366,"-1.3876729 * ((0.04371617 * (P_dyn + DST)) + max(-0.12002545, Ey))","PySRFunction(X=>-1.3876729 * ((0.04371617 * (P_dyn + DST)) + max(-0.12002545, Ey)))",84,0.02687898300197794,92
13,1.9974405,"min(min(0.68280315, Ey) - Ey, Ey) - ((DST * 0.05443927) + Ey)",0.00034019475365560254,"min(min(0.68280315, Ey) - Ey, Ey) - ((DST * 0.05443927) + Ey)","PySRFunction(X=>min(min(0.68280315, Ey) - Ey, Ey) - ((DST * 0.05443927) + Ey))",34,0.8513774850290335,62
11,1.9974657,"(((DST * -0.031472158) + 0.33457237) - max(Ey, 0.33457237)) / 0.5363938",0.0023914843016561637,"(((DST * -0.031472158) + 0.33457237) - max(Ey, 0.33457237)) / 0.5363938","PySRFunction(X=>(((DST * -0.031472158) + 0.33457237) - max(Ey, 0.33457237)) / 0.5363938)",6,0.17506777708320312,98
11,1.9975001,"(DST * -0.059775423) - max(-0.059775423, (Ey + -0.059775423) / 0.61765075)",0.0006153158185340213,"(DST * -0.059775423) - max(-0.059775423, (Ey + -0.059775423) / 0.61765075)","PySRFunction(X=>(DST * -0.059775423) - max(-0.059775423, (Ey + -0.059775423) / 0.61765075))",99,0.756500952915641,94
13,1.9975667,"((DST * -0.051542893) - ((max(Ey, 0.039969005) / 0.6680049) + -0.22997788)) / 0.88504946",0.0005915950673182383,"((DST * -0.051542893) - ((max(Ey, 0.039969005) / 0.6680049) + -0.22997788)) / 0.88504946","PySRFunction(X=>((DST * -0.051542893) - ((max(Ey, 0.039969005) / 0.6680049) + -0.22997788)) / 0.88504946)",53,0.6623603403494105,38
12,1.9976395,"(DST / -18.340105) - (max(Ey / 0.6029285, square(0.31900218)) + -0.21503055)",6.988003712889569e-05,"(DST / -18.340105) - (max(Ey / 0.6029285, square(0.31900218)) + -0.21503055)","PySRFunction(X=>(DST / -18.340105) - (max(Ey / 0.6029285, square(0.31900218)) + -0.21503055))",24,0.3242510310433755,57
11,1.997659,"0.1721047 - (((DST * -0.038826544) - max(Ey, 0.10826657)) / -0.596831)",0.002758275476425991,"0.1721047 - (((DST * -0.038826544) - max(Ey, 0.10826657)) / -0.596831)","PySRFunction(X=>0.1721047 - (((DST * -0.038826544) - max(Ey, 0.10826657)) / -0.596831))",31,0.7177283605925705,85
11,1.9976655,"(((P_dyn + DST) * -0.041924212) - max(Ey, -0.041924212)) / 0.65980965",0.0005338633732528816,"(((P_dyn + DST) * -0.041924212) - max(Ey, -0.041924212)) / 0.65980965","PySRFunction(X=>(((P_dyn + DST) * -0.041924212) - max(Ey, -0.041924212)) / 0.65980965)",52,0.4980929950578914,85
10,1.9976916,"sqrt(P_dyn) * ((-0.036008436 * DST) - max(-0.12288967, Ey))",0.0014706167474729808,"sqrt(P_dyn) * ((-0.036008436 * DST) - max(-0.12288967, Ey))","PySRFunction(X=>sqrt(P_dyn) * ((-0.036008436 * DST) - max(-0.12288967, Ey)))",51,0.6728908265977278,104
11,1.9977791,"(DST / -18.340105) - (max(Ey / 0.6029285, 0.080380164) + -0.21503055)",0.000879553491571134,"(DST / -18.340105) - (max(Ey / 0.6029285, 0.080380164) + -0.21503055)","PySRFunction(X=>(DST / -18.340105) - (max(Ey / 0.6029285, 0.080380164) + -0.21503055))",24,0.3242510310433755,57
11,1.9977912,"(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey)) / 0.6431784",0.0005287295842635563,"(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey)) / 0.6431784","PySRFunction(X=>(((DST + P_dyn) * -0.0419376) - max(-0.04340817, Ey)) / 0.6431784)",77,0.7461220609221213,109
11,1.9978315,"(DST * -0.060555782) - max(-0.0461493, (Ey / 0.64585793) + -0.18517666)",0.0003542337028231236,"(DST * -0.060555782) - max(-0.0461493, (Ey / 0.64585793) + -0.18517666)","PySRFunction(X=>(DST * -0.060555782) - max(-0.0461493, (Ey / 0.64585793) + -0.18517666))",36,0.5183923915928792,47
11,1.9978455,"(DST * -0.053002484) - ((max(0.10919997, Ey) / 0.5838657) + -0.32087117)",0.0008006422376640116,"(DST * -0.053002484) - ((max(0.10919997, Ey) / 0.5838657) + -0.32087117)","PySRFunction(X=>(DST * -0.053002484) - ((max(0.10919997, Ey) / 0.5838657) + -0.32087117))",38,0.4089303201959328,103
11,1.9981191,"((1.0 - DST) * 0.05964814) - max(-0.019345395, Ey * 1.5720041)",0.0028165832719247766,"((1.0 - DST) * 0.05964814) - max(-0.019345395, Ey * 1.5720041)","PySRFunction(X=>((1.0 - DST) * 0.05964814) - max(-0.019345395, Ey * 1.5720041))",85,0.7454529810573822,61
13,1.9981395,"((DST - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674)",0.000524250633966356,"((DST - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674)","PySRFunction(X=>((DST - (1.8867685 - DST)) * -0.030096674) - max(Ey / 0.6281377, -0.030096674))",56,0.10228248755949738,113
11,1.9981457,"min(Ey * -1.4800495, 0.20056552) - ((P_dyn + DST) * 0.06647413)",0.0004953140409200482,"min(Ey * -1.4800495, 0.20056552) - ((P_dyn + DST) * 0.06647413)","PySRFunction(X=>min(Ey * -1.4800495, 0.20056552) - ((P_dyn + DST) * 0.06647413))",81,0.1302776967933314,64
10,1.9982709,"(DST * -0.046484116) - max(-0.0656978, Ey * sqrt(P_dyn))",0.004047254947924451,"(DST * -0.046484116) - max(-0.0656978, Ey * sqrt(P_dyn))","PySRFunction(X=>(DST * -0.046484116) - max(-0.0656978, Ey * sqrt(P_dyn)))",27,0.45099183801247894,49
10,1.9983121,"(DST * -0.06820014) - max(-0.014018829, Ey * sqrt(P_dyn))",0.0013263901052361171,"(DST * -0.06820014) - max(-0.014018829, Ey * sqrt(P_dyn))","PySRFunction(X=>(DST * -0.06820014) - max(-0.014018829, Ey * sqrt(P_dyn)))",22,0.15262123509523484,39
11,1.9983659,"min(-0.043873563, Ey * -1.6516831) - ((DST * 0.06549541) + -0.093555875)",0.0003892666062973616,"min(-0.043873563, Ey * -1.6516831) - ((DST * 0.06549541) + -0.093555875)","PySRFunction(X=>min(-0.043873563, Ey * -1.6516831) - ((DST * 0.06549541) + -0.093555875))",3,0.02069595624473878,72
11,1.998522,"(DST * -0.065921456) + (0.13059507 - (max(Ey, 0.06597006) / 0.6121366))",0.00025714894502809984,"(DST * -0.065921456) + (0.13059507 - (max(Ey, 0.06597006) / 0.6121366))","PySRFunction(X=>(DST * -0.065921456) + (0.13059507 - (max(Ey, 0.06597006) / 0.6121366)))",29,0.38910212098321556,86
13,1.9986094,"((max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754) + 0.039742745",0.00021542840357904953,"((max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754) + 0.039742745","PySRFunction(X=>((max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754) + 0.039742745)",97,0.16100709048802692,105
11,1.9986197,"1.7196743 * (0.17418331 - ((DST * 0.030339826) + max(Ey, 0.106098846)))",0.0008832045724887326,"1.7196743 * (0.17418331 - ((DST * 0.030339826) + max(Ey, 0.106098846)))","PySRFunction(X=>1.7196743 * (0.17418331 - ((DST * 0.030339826) + max(Ey, 0.106098846))))",79,0.45265904225001785,99
11,1.9986733,"(min(Ey * -1.4816436, 0.0031950322) + (DST * -0.056524616)) - -0.1094587",0.0003825574790530152,"(min(Ey * -1.4816436, 0.0031950322) + (DST * -0.056524616)) - -0.1094587","PySRFunction(X=>(min(Ey * -1.4816436, 0.0031950322) + (DST * -0.056524616)) - -0.1094587)",80,0.46091555726534056,103
11,1.9988,"min(0.6755252 - Ey, Ey) - ((DST * 0.05443927) + Ey)",0.0021602256367271046,"min(0.6755252 - Ey, Ey) - ((DST * 0.05443927) + Ey)","PySRFunction(X=>min(0.6755252 - Ey, Ey) - ((DST * 0.05443927) + Ey))",34,0.8513774850290335,62
11,1.9989592,"((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * 1.572486",0.0016586105407945416,"((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * 1.572486","PySRFunction(X=>((min(0.030387947, Ey) - (DST * 0.040616002)) - Ey) * 1.572486)",57,0.46689719610182107,23
9,1.9991738,"(DST * -0.061835136) - max(-0.061835136, Ey / 0.63790077)",0.004686562468409419,"(DST * -0.061835136) - max(-0.061835136, Ey / 0.63790077)","PySRFunction(X=>(DST * -0.061835136) - max(-0.061835136, Ey / 0.63790077))",25,0.3134955963792481,93
9,1.9991968,"(-0.06126441 * DST) - max(Ey / 0.64088964, -0.06126441)",0.004424897322077328,"(-0.06126441 * DST) - max(Ey / 0.64088964, -0.06126441)","PySRFunction(X=>(-0.06126441 * DST) - max(Ey / 0.64088964, -0.06126441))",61,0.2885574283892035,90
9,1.9992043,"(DST * -0.0615465) - max(Ey * 1.5457535, -0.0615465)",0.004329927632504224,"(DST * -0.0615465) - max(Ey * 1.5457535, -0.0615465)","PySRFunction(X=>(DST * -0.0615465) - max(Ey * 1.5457535, -0.0615465))",28,0.6281431313400103,115
9,1.9992199,"(DST * -0.06091115) + min(0.064464316, Ey * -1.554062)",0.0046688137722124155,"(DST * -0.06091115) + min(0.064464316, Ey * -1.554062)","PySRFunction(X=>(DST * -0.06091115) + min(0.064464316, Ey * -1.554062))",92,0.15156542864139022,64
9,1.9992367,"(DST * -0.062737375) - max(-0.060147237, Ey * 1.5590762)",0.004453886283165271,"(DST * -0.062737375) - max(-0.060147237, Ey * 1.5590762)","PySRFunction(X=>(DST * -0.062737375) - max(-0.060147237, Ey * 1.5590762))",89,0.4709317205412485,88
9,1.9992474,"(DST * -0.060555782) - (max(-0.0461493, Ey) / 0.64585793)",0.004895952614152192,"(DST * -0.060555782) - (max(-0.0461493, Ey) / 0.64585793)","PySRFunction(X=>(DST * -0.060555782) - (max(-0.0461493, Ey) / 0.64585793))",36,0.5183923915928792,47
9,1.9992807,"((DST * -0.040235482) - max(-0.040235482, Ey)) * 1.5261673",0.0055019321004202435,"((DST * -0.040235482) - max(-0.040235482, Ey)) * 1.5261673","PySRFunction(X=>((DST * -0.040235482) - max(-0.040235482, Ey)) * 1.5261673)",90,0.09310646719767189,101
9,1.9992974,"(DST * -0.060086217) - (max(-0.04960764, Ey) * 1.5473181)",0.0042942218110172846,"(DST * -0.060086217) - (max(-0.04960764, Ey) * 1.5473181)","PySRFunction(X=>(DST * -0.060086217) - (max(-0.04960764, Ey) * 1.5473181))",67,0.011668825394307704,103
9,1.9993204,"((DST * -0.038405746) - max(-0.038405746, Ey)) * 1.5877311",0.004334387904403709,"((DST * -0.038405746) - max(-0.038405746, Ey)) * 1.5877311","PySRFunction(X=>((DST * -0.038405746) - max(-0.038405746, Ey)) * 1.5877311)",9,0.855507205394236,54
9,1.9993236,"(DST * -0.059974384) - (max(Ey, -0.044492655) * 1.5422219)",0.004526090227185242,"(DST * -0.059974384) - (max(Ey, -0.044492655) * 1.5422219)","PySRFunction(X=>(DST * -0.059974384) - (max(Ey, -0.044492655) * 1.5422219))",39,0.026551599513622827,99
9,1.9993368,"(DST * -0.063032575) - max(-0.056951955, Ey / 0.6447164)",0.004361400324919282,"(DST * -0.063032575) - max(-0.056951955, Ey / 0.6447164)","PySRFunction(X=>(DST * -0.063032575) - max(-0.056951955, Ey / 0.6447164))",20,0.5503316905479728,79
9,1.9993377,"((DST * -0.040197585) - max(Ey, -0.040197585)) * 1.578424",0.004286077371923539,"((DST * -0.040197585) - max(Ey, -0.040197585)) * 1.578424","PySRFunction(X=>((DST * -0.040197585) - max(Ey, -0.040197585)) * 1.578424)",2,0.8100810575240276,25
9,1.9993657,"(DST * -0.05989411) - max(-0.09951802, Ey * 1.5234653)",0.004281504988871721,"(DST * -0.05989411) - max(-0.09951802, Ey * 1.5234653)","PySRFunction(X=>(DST * -0.05989411) - max(-0.09951802, Ey * 1.5234653))",68,0.021704147920490958,111
9,1.9993701,"(DST * -0.05962267) - (max(Ey, -0.05962267) * 1.5297977)",0.004328603219286079,"(DST * -0.05962267) - (max(Ey, -0.05962267) * 1.5297977)","PySRFunction(X=>(DST * -0.05962267) - (max(Ey, -0.05962267) * 1.5297977))",83,0.5245512299539379,47
9,1.9994231,"(DST * -0.060105823) - (max(Ey, -0.051911294) * 1.5000422)",0.004289143059680345,"(DST * -0.060105823) - (max(Ey, -0.051911294) * 1.5000422)","PySRFunction(X=>(DST * -0.060105823) - (max(Ey, -0.051911294) * 1.5000422))",33,0.4661935505588732,98
10,1.9994457,"((DST * -0.038443398) - max(-0.04823348, Ey)) / sqrt(0.4205005)",0.0004955645673507755,"((DST * -0.038443398) - max(-0.04823348, Ey)) / sqrt(0.4205005)","PySRFunction(X=>((DST * -0.038443398) - max(-0.04823348, Ey)) / sqrt(0.4205005))",38,0.4089303201959328,103
9,1.9994481,"(DST * -0.0590953) - max(-0.08472297, Ey / 0.65641576)",0.00435515945082488,"(DST * -0.0590953) - max(-0.08472297, Ey / 0.65641576)","PySRFunction(X=>(DST * -0.0590953) - max(-0.08472297, Ey / 0.65641576))",41,0.49257591456454775,54
9,1.9994661,"(DST * -0.0620305) - max(-0.0620305, Ey * 1.5081397)",0.004580557671098344,"(DST * -0.0620305) - max(-0.0620305, Ey * 1.5081397)","PySRFunction(X=>(DST * -0.0620305) - max(-0.0620305, Ey * 1.5081397))",54,0.36615852155554995,100
11,1.9994707,"(max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754",0.0009318279951480447,"(max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754","PySRFunction(X=>(max(2.3229432 * Ey, -0.08488856) + (DST * 0.089865506)) / -1.5140754)",97,0.16100709048802692,105
